                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      6.0000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                                   radius                        dynamic_timescale                        max_Lrad_div_Ledd                            gamma_es_surf                              r_div_rzams                              r_div_rcore 
                                     141                  2.4976452003020034E+006                  6.0000000000000000E+001                  4.0640773635880318E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2156                  3.1108191138036194E+001                  5.1837394616452059E-001                  7.8131751501393567E-008                  6.8100981744142641E-001                  5.4611949011366956E-001                  5.1846985230060327E-001                  7.8131751501393567E-008                  6.8198759076078341E-001                  5.4596823054600296E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0460782433391658E+034                  5.6753829247972614E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8980218627156242E+000                 -2.2710264525417205E+001                 -9.8999999999999986E+001                  5.8980218627156242E+000                  4.5451258556439464E+000                  7.8931559158561018E+005                  5.8972506816381483E+000                  1.3816324659838080E+000                  3.4527756718291527E+000                  2.8364535233062397E+003                  7.6372581052192370E+000                  3.6165235472518470E-001                  1.6249300413177302E+001                  9.3855159688645828E-001                  6.2813236580629894E-001                  2.2801764686450978E+000                  2.5626473137700295E-001                  7.2431428888616467E-001                  2.0469986207700117E-004                  4.1239784402710738E-004                  3.4416106108119964E-003                  9.3604466091399777E-003                  2.5718254491388656E+001                  3.3103251320448052E+001                  1.2466241638506559E+000                  5.8980121712054023E+000                 -2.2710264525417205E+001                  5.3918278481753001E-009                                        0                                        0                  2.4078668406324692E+001                  1.5272377322525915E+005                  1.0006463210248386E+000                  3.4355768463409442E-001                  2.2240882712387058E+000                  1.3073003439965556E+000 
                                     142                  2.5096831260965466E+006                  6.0000000000000000E+001                  4.0805516618730007E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2161                  3.1029504312200562E+001                  5.1705940786291871E-001                  7.8131788862407482E-008                  6.8100981744144395E-001                  5.4602641502250537E-001                  5.1837394616455557E-001                  7.8131788862407482E-008                  6.8562908831494329E-001                  5.4595084372424740E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0412407170481934E+034                  5.6668898131251759E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8989840667671372E+000                 -2.2683919805881292E+001                 -9.8999999999999986E+001                  5.8989840667671372E+000                  4.5436011378493202E+000                  7.9105734749238857E+005                  5.8982079687021107E+000                  1.3851605451050413E+000                  3.4457195135866865E+000                  2.7907408762956343E+003                  7.6376799498538768E+000                  3.6279633200058131E-001                  1.6250151592294795E+001                  9.4195010518856881E-001                  6.2658592837968830E-001                  2.2923004777659197E+000                  2.5317185653241192E-001                  7.2740753464412711E-001                  2.0497412741643780E-004                  4.0979643101378725E-004                  3.4416106108119955E-003                  9.3604466091399708E-003                  2.5621112064375737E+001                  3.3200403820597124E+001                  1.2375055807253410E+000                  5.8989745976266521E+000                 -2.2683919805881292E+001                  5.4619669268594418E-009                                        0                                        0                  2.4275073028655381E+001                  1.5459618194725781E+005                  9.9953655065557179E-001                  3.4431580170780945E-001                  2.2422296904223353E+000                  1.3112312917813178E+000 
                                     143                  2.5218507867569709E+006                  6.0000000000000000E+001                  4.0852070893289332E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2158                  3.0985109382404165E+001                  5.1640213871206508E-001                  7.8131751556960570E-008                  6.8100981744142652E-001                  5.4597563445884445E-001                  5.1640213871206508E-001                  7.8131751556960570E-008                  6.8284314241522093E-001                  5.4594281795975630E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0366274742989940E+034                  5.6585005387166019E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9001473728031408E+000                 -2.2656377594930394E+001                 -9.4568686021917170E+000                  5.9001473728031417E+000                  4.5418702144690402E+000                  7.9316858639161394E+005                  5.8993655055497332E+000                  1.3892011602894117E+000                  3.4376382832179453E+000                  2.7392917102138090E+003                  7.6381241546256318E+000                  3.6400267007008996E-001                  1.6251074829823704E+001                  9.4543916382099824E-001                  6.2501273629988330E-001                  2.3047672663277750E+000                  2.5002547238142669E-001                  7.3055428912170139E-001                  2.0526090137615484E-004                  4.0721639086876022E-004                  3.4416106108119955E-003                  9.3604466091399777E-003                  2.5523488328541706E+001                  3.3298036077781717E+001                  1.2280831264112260E+000                  5.9001381316815307E+000                 -2.2656377594930394E+001                  6.2568811338423010E-009                                        0                                        0                  2.4501978829802194E+001                  1.5676881903600370E+005                  9.9796201032029364E-001                  3.4523474003318860E-001                  2.2631884296055245E+000                  1.3154186239610650E+000 
                                     144                  2.5338150513272919E+006                  6.0000000000000000E+001                  4.0778860081841017E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2158                  3.0871512680153188E+001                  5.1442096673383808E-001                  7.8131789198513477E-008                  6.8149870410112190E-001                  5.4595554418384895E-001                  5.1574486956128218E-001                  7.8131789198513477E-008                  6.8363129513885368E-001                  5.4178730714205625E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0323974982442307E+034                  5.6510820069194767E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9009773182647995E+000                 -2.2630123478929171E+001                 -9.8999999999999986E+001                  5.9009773182647987E+000                  4.5405448765798120E+000                  7.9474385469401011E+005                  5.9002271784455083E+000                  1.3922826725157578E+000                  3.4314752587652531E+000                  2.7006932486931223E+003                  7.6385465623162832E+000                  3.6506497017217437E-001                  1.6251880898566633E+001                  9.4891321146398155E-001                  6.2346089362501045E-001                  2.3171984550561695E+000                  2.4692178703982179E-001                  7.3365833030047001E-001                  2.0553454394444884E-004                  4.0473474566600021E-004                  3.4416106108119955E-003                  9.3604466091399708E-003                  2.5427319961002137E+001                  3.3394212545406162E+001                  1.2202019174446905E+000                  5.9009682606585061E+000                 -2.2630123478929171E+001                  4.8939364607631222E-009                                        0                                        0                  2.4676449492765144E+001                  1.5844624636239489E+005                  9.9761594789459862E-001                  3.4592039167420269E-001                  2.2793038620963513E+000                  1.3188210863235512E+000 
                                     145                  2.5460967920294674E+006                  6.0000000000000000E+001                  4.0892599241157415E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2168                  3.0826530203017651E+001                  5.1375901532008006E-001                  7.8131751541287072E-008                  6.8198759076078352E-001                  5.4595267922044466E-001                  5.1375901532008006E-001                  7.8131751541287072E-008                  6.8219886765873039E-001                  5.4143506306716915E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0280178770108145E+034                  5.6435062612821455E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9017179543024794E+000                 -2.2603203322364468E+001                 -9.4568686021917170E+000                  5.9017179543024794E+000                  4.5394088396243246E+000                  7.9611855036872171E+005                  5.9009777435384079E+000                  1.3949300289731810E+000                  3.4261805458504067E+000                  2.6679675673110187E+003                  7.6389800907783538E+000                  3.6613885557000020E-001                  1.6252693829005285E+001                  9.5253313443142806E-001                  6.2185903418328525E-001                  2.3301717597556482E+000                  2.4371806816456479E-001                  7.3686240793427626E-001                  2.0581489849749734E-004                  4.0223867993426272E-004                  3.4416106108119972E-003                  9.3604466091399795E-003                  2.5328431411659192E+001                  3.3493109016571751E+001                  1.2128920862059780E+000                  5.9017090630511051E+000                 -2.2603203322364468E+001                  4.1255215130368864E-009                                        0                                        0                  2.4827330694109150E+001                  1.5990166641599732E+005                  9.9703636945427898E-001                  3.4651874202749006E-001                  2.2932403931618093E+000                  1.3220623591240479E+000 
                                     146                  2.5596950758059155E+006                  6.0000000000000000E+001                  4.1334841000282303E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2167                  3.0707933816250083E+001                  5.1177316107894877E-001                  7.8131788036248814E-008                  6.7880982747289054E-001                  5.4595081602446482E-001                  5.1177316107894877E-001                  7.8131788036248814E-008                  6.7880982747289054E-001                  5.4119705225538040E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0216227675731407E+034                  5.6323609608044244E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9029565341205554E+000                 -2.2571356816182501E+001                 -9.8999999999999986E+001                  5.9029565341205554E+000                  4.5374322179286510E+000                  7.9828210902390303E+005                  5.9021563960388530E+000                  1.3994725986147503E+000                  3.4170954065672681E+000                  2.6127352615857249E+003                  7.6394970454280902E+000                  3.6763955768891199E-001                  1.6253832793023808E+001                  9.5660860794948743E-001                  6.2007350877066114E-001                  2.3448048480041455E+000                  2.4014701734825356E-001                  7.4043385198307843E-001                  2.0614516548782147E-004                  3.9953339055128959E-004                  3.4416106108119955E-003                  9.3604466091399708E-003                  2.5218521343817304E+001                  3.3603027766100787E+001                  1.2019351923951043E+000                  5.9029478890748823E+000                 -2.2571356816182501E+001                  6.4755738496854209E-009                                        0                                        0                  2.5088378818011247E+001                  1.6243022437748717E+005                  9.9528341446568669E-001                  3.4746045306179374E-001                  2.3173527759897161E+000                  1.3271119355494481E+000 
                                     147                  2.5730950289211576E+006                  6.0000000000000000E+001                  4.1271032788254738E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2171                  3.0598561061096731E+001                  5.0978264455781752E-001                  7.8131769487717981E-008                  6.7777094332106358E-001                  5.4594602681124893E-001                  5.0997601768494549E-001                  7.8131769487717981E-008                  6.7880982747288043E-001                  5.4110677507298499E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0151153167619565E+034                  5.6209827042003408E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9042328825602963E+000                 -2.2539353548522847E+001                 -9.8999999999999986E+001                  5.9042328825602954E+000                  4.5353072713477269E+000                  8.0061194610769011E+005                  5.9034220660213261E+000                  1.4043553267678344E+000                  3.4073299502610999E+000                  2.5546414251538567E+003                  7.6400186418847458E+000                  3.6917568719540239E-001                  1.6255006705236138E+001                  9.6069001768500983E-001                  6.1830427777852803E-001                  2.3594868221369740E+000                  2.3660855537253928E-001                  7.4397269532692978E-001                  2.0647719894902343E-004                  3.9692536199119273E-004                  3.4416106108119959E-003                  9.3604466091399708E-003                  2.5110055442268543E+001                  3.3711502044661479E+001                  1.1907672466858819E+000                  5.9042244817171525E+000                 -2.2539353548522847E+001                  7.1613941718361871E-009                                        0                                        0                  2.5372036457325663E+001                  1.6519273228676073E+005                  9.9440234864211341E-001                  3.4847453848290216E-001                  2.3435535449857596E+000                  1.3309447436887929E+000 
                                     148                  2.5849493740789895E+006                  6.0000000000000000E+001                  4.0738775682513566E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2164                  3.0478279979677264E+001                  5.0778280347678928E-001                  7.8131750390357338E-008                  6.7777094332105581E-001                  5.4125928896271391E-001                  5.1111120966519030E-001                  7.8131750390357338E-008                  6.7954315746239058E-001                  5.4106284736931332E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0098418851806557E+034                  5.6117125726495498E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9052821356579113E+000                 -2.2511159887222842E+001                 -9.9339898569113778E+000                  5.9052821356579113E+000                  4.5335260020980970E+000                  8.0257192227782134E+005                  5.9044839620099481E+000                  1.4084488132614061E+000                  3.3991429772739563E+000                  2.5069344434793165E+003                  7.6404794036785546E+000                  3.7047588649463259E-001                  1.6256012840411849E+001                  9.6433596569638225E-001                  6.1673958737801038E-001                  2.3726254843759040E+000                  2.3347917457844691E-001                  7.4710240634422087E-001                  2.0676993238593299E-004                  3.9467406293758946E-004                  3.4416106108119964E-003                  9.3604466091399777E-003                  2.5013822179281966E+001                  3.3807742626743327E+001                  1.1809266560912681E+000                  5.9052739428470638E+000                 -2.2511159887222842E+001                  6.8656859714505238E-009                                        0                                        0                  2.5612313749032165E+001                  1.6754488209284708E+005                  9.9320368617271360E-001                  3.4932763815827483E-001                  2.3657473763601335E+000                  1.3364901451196753E+000 
                                     149                  2.5960653028825750E+006                  6.0000000000000000E+001                  4.0459457565014372E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2164                  3.0452883016116537E+001                  5.0711618978315820E-001                  7.8131789590725320E-008                  6.7777094332107424E-001                  5.4113964714755769E-001                  5.0844941717049741E-001                  7.8131789590725320E-008                  6.7954315746240879E-001                  5.4104130366603620E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0049057269184497E+034                  5.6031065599967299E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9062337161417684E+000                 -2.2484438661878052E+001                 -9.8999999999999986E+001                  5.9062337161417684E+000                  4.5318918276690674E+000                  8.0433308350473526E+005                  5.9054359322957968E+000                  1.4121931472623905E+000                  3.3916543092719875E+000                  2.4640771945476508E+003                  7.6409171687903354E+000                  3.7169642115376894E-001                  1.6256963052852253E+001                  9.6781685633536696E-001                  6.1525936758874000E-001                  2.3851902586264435E+000                  2.3051873500696857E-001                  7.5006315251987421E-001                  2.0704792280084477E-004                  3.9259204442241273E-004                  3.4416106108119955E-003                  9.3604466091399708E-003                  2.4923385560675491E+001                  3.3898185946251182E+001                  1.1712688649081098E+000                  5.9062257210499149E+000                 -2.2484438661878052E+001                  6.7691252266279426E-009                                        0                                        0                  2.5834088752986094E+001                  1.6972572293811236E+005                  9.9226558420048661E-001                  3.5009420159606330E-001                  2.3862321962357331E+000                  1.3394714593361319E+000 
                                     150                  2.6070252623890438E+006                  6.0000000000000000E+001                  4.0398089495726550E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2165                  3.0390815398082445E+001                  5.0644957608944974E-001                  7.8131750307193976E-008                  6.7777094332105547E-001                  5.4108015312933511E-001                  5.0651358996804074E-001                  7.8131750307193976E-008                  6.8003204412206875E-001                  5.4103059026958600E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0000843788319959E+034                  5.5946684700388164E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9071639068320465E+000                 -2.2457819582555612E+001                 -9.8999999999999986E+001                  5.9071639068320465E+000                  4.5302805955630738E+000                  8.0605869469714549E+005                  5.9063666669353445E+000                  1.4158809787941511E+000                  3.3842786462084664E+000                  2.4225828933913149E+003                  7.6413544871137766E+000                  3.7290853727749301E-001                  1.6257913444081954E+001                  9.7129603934637243E-001                  6.1379294939916451E-001                  2.3977698023039054E+000                  2.2758589863428899E-001                  7.5299628719256761E-001                  2.0732477552314670E-004                  3.9057493654155875E-004                  3.4416106108119977E-003                  9.3604466091399864E-003                  2.4834026821136391E+001                  3.3987551182873702E+001                  1.1617160795390340E+000                  5.9071561024164847E+000                 -2.2457819582555612E+001                  6.8336168918055539E-009                                        0                                        0                  2.6054394146586933E+001                  1.7190140032425430E+005                  9.9133405030675681E-001                  3.5084529151771582E-001                  2.4065812717630806E+000                  1.3424158647345437E+000 
                                     151                  2.6179630712119737E+006                  6.0000000000000000E+001                  4.0389303282658622E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2166                  3.0311146142770934E+001                  5.0511634870214961E-001                  7.8131789834022022E-008                  6.7819871914829322E-001                  5.4105006646294784E-001                  5.0518576904618218E-001                  7.8131789834022022E-008                  6.8003204412208751E-001                  5.4102525689799252E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9951897443534071E+034                  5.5861698565760148E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9080862998734283E+000                 -2.2430955848312145E+001                 -9.2350198525753591E+000                  5.9080862998734283E+000                  4.5286695443742930E+000                  8.0776812784295715E+005                  5.9072867131877613E+000                  1.4195631042979209E+000                  3.3769143952009273E+000                  2.3818499310846078E+003                  7.6417970130090271E+000                  3.7413624069261914E-001                  1.6258880986676047E+001                  9.7481575758210315E-001                  6.1232252497982187E-001                  2.4105176628259515E+000                  2.2464504980191013E-001                  7.5593742991525825E-001                  2.0760426480546424E-004                  3.8859661767371296E-004                  3.4416106108119951E-003                  9.3604466091399847E-003                  2.4744659208320506E+001                  3.4076925175980961E+001                  1.1520228851870180E+000                  5.9080786839125485E+000                 -2.2430955848312145E+001                  6.9096321574887065E-009                                        0                                        0                  2.6276233003213925E+001                  1.7410153603553292E+005                  9.9006290893333859E-001                  3.5158933977911155E-001                  2.4270719895554107E+000                  1.3475303817432527E+000 
                                     152                  2.6288773115899675E+006                  6.0000000000000000E+001                  4.0379935145640937E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2155                  3.0230840202618026E+001                  5.0377384060832431E-001                  7.8131750642430942E-008                  6.7819871914827468E-001                  5.4103494316987866E-001                  5.0384733671030046E-001                  7.8131750642430942E-008                  6.8755948256019428E-001                  5.4102259825438459E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9902317972120861E+034                  5.5775254261213846E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9090285777443041E+000                 -2.2403744691735088E+001                 -9.8999999999999986E+001                  5.9090285777443032E+000                  4.5270095321724311E+000                  8.0951733701098699E+005                  5.9082261542476102E+000                  1.4233528492315686E+000                  3.3693349053336314E+000                  2.3406415239817170E+003                  7.6422466468974459E+000                  3.7539314366867421E-001                  1.6259877179254310E+001                  9.7837625900584280E-001                  6.1084820293006270E-001                  2.4234361390694179E+000                  2.2169640570853552E-001                  7.5888636379315078E-001                  2.0788747004298665E-004                  3.8665609597178453E-004                  3.4416106108119964E-003                  9.3604466091399847E-003                  2.4655290601416056E+001                  3.4166300053980919E+001                  1.1422611442216362E+000                  5.9090211472005976E+000                 -2.2403744691735088E+001                  7.2053254792371084E-009                                        0                                        0                  2.6506528276543040E+001                  1.7639538564241034E+005                  9.8937473793943931E-001                  3.5235070096102089E-001                  2.4483438060732401E+000                  1.3526020978833901E+000 
                                     153                  2.6396868512126813E+006                  6.0000000000000000E+001                  4.0338071977856318E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2156                  3.0150704450966117E+001                  5.0243133251455530E-001                  7.8131767933124664E-008                  6.7819871914828189E-001                  5.4102743695124955E-001                  5.0251174084943528E-001                  7.8131767933124664E-008                  6.8562908831493297E-001                  5.4102127217961093E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9852286101486682E+034                  5.5688608650173552E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9099710740765259E+000                 -2.2376429022144944E+001                 -9.8999999999999986E+001                  5.9099710740765259E+000                  4.5253240167433306E+000                  8.1127075512919389E+005                  5.9091658207147750E+000                  1.4271937133233523E+000                  3.3616531771500640E+000                  2.2996046446739310E+003                  7.6426993220883972E+000                  3.7666345574605187E-001                  1.6260889623351172E+001                  9.8195124819127788E-001                  6.0938095427763606E-001                  2.4364308509289270E+000                  2.1876190840962409E-001                  7.6182114476941765E-001                  2.0817193984584687E-004                  3.8476611279206056E-004                  3.4416106108119955E-003                  9.3604466091399777E-003                  2.4566587141940150E+001                  3.4255009631889443E+001                  1.1324545685066423E+000                  5.9099638251878499E+000                 -2.2376429022144944E+001                  7.4558303829561830E-009                                        0                                        0                  2.6741989461533308E+001                  1.7875101490420321E+005                  9.8956539581822256E-001                  3.5311389413154537E-001                  2.4700927853370298E+000                  1.3555249760808956E+000 
                                     154                  2.6503199985936801E+006                  6.0000000000000000E+001                  4.0266618334680393E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2168                  3.0070659526323784E+001                  5.0108882442075120E-001                  7.8131750168035039E-008                  6.7819871914827445E-001                  5.4102371138394545E-001                  5.0117765877206311E-001                  7.8131750168035039E-008                  6.8198759076078297E-001                  5.4102072241322363E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9803424055783520E+034                  5.5603488414248279E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9108958380681020E+000                 -2.2349245590629565E+001                 -9.8999999999999986E+001                  5.9108958380681020E+000                  4.5236725948495540E+000                  8.1300205401698884E+005                  5.9100916428229944E+000                  1.4309594681650162E+000                  3.3541216674667362E+000                  2.2600688391362428E+003                  7.6431510970161840E+000                  3.7792537812753269E-001                  1.6261902856773951E+001                  9.8551604703652296E-001                  6.0793070906193392E-001                  2.4494126528512496E+000                  2.1586141798394973E-001                  7.6472191107290111E-001                  2.0845528968996347E-004                  3.8293702680654149E-004                  3.4416106108119955E-003                  9.3604466091399760E-003                  2.4479145284639571E+001                  3.4342457421016832E+001                  1.1225865577637455E+000                  5.9108887671050736E+000                 -2.2349245590629565E+001                  7.5129331223752200E-009                                        0                                        0                  2.6974876695702442E+001                  1.8109111742543645E+005                  9.9008791451328104E-001                  3.5386745968078981E-001                  2.4916040149987473E+000                  1.3583805360063395E+000 
                                     155                  2.6608249478927911E+006                  6.0000000000000000E+001                  4.0213939606763303E+000                  3.5076829700943826E+001                 -9.8999999999999986E+001                                     2158                  2.9990547720122031E+001                  4.9974631632699557E-001                  7.8131786696322445E-008                  6.8052093078176445E-001                  5.4102269635248990E-001                  4.9984246200203386E-001                  7.8131786696322445E-008                  6.8149870410112134E-001                  5.4101999021436753E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9754546785038857E+034                  5.5518534370078983E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9118233268840603E+000                 -2.2322009539347498E+001                 -9.8999999999999986E+001                  5.9118233268840603E+000                  4.5220077337950961E+000                  8.1473494607979013E+005                  5.9110163447187984E+000                  1.4347515412218326E+000                  3.3465375213531035E+000                  2.2209435560421643E+003                  7.6436050889293110E+000                  3.7919684140533777E-001                  1.6262930248559481E+001                  9.8908579155251775E-001                  6.0649104047683755E-001                  2.4624373421832035E+000                  2.1298208081923120E-001                  7.6760151793080378E-001                  2.0873940937310737E-004                  3.8115843986617521E-004                  3.4416106108119955E-003                  9.3604466091399795E-003                  2.4392068683547205E+001                  3.4429540632750992E+001                  1.1126746946152719E+000                  5.9118164302191181E+000                 -2.2322009539347498E+001                  7.7427592751900092E-009                                        0                                        0                  2.7211441030029711E+001                  1.8347853260557071E+005                  9.9043036855482991E-001                  3.5462171867575132E-001                  2.5134548894944677E+000                  1.3627315053315501E+000 
